chr	start	end
chr1	85155623	85156287
chr1	85156416	85156881
chr1	85220088	85220339
chr1	85358360	85359178
chr1	85462514	85463421
chr1	85463924	85464307
chr1	85513148	85514539
chr1	85527775	85528032
chr1	85665823	85667793
chr1	85724702	85725504
chr1	85741866	85742493
chr1	85930003	85931149
chr1	86042260	86043822
chr1	86045841	86047241
chr1	86047778	86047913
chr1	86048479	86048592
chr1	86081754	86082034
chr1	86174067	86174223
chr1	86214358	86214532
chr1	86296361	86296478
chr1	86392853	86393081
chr1	86576287	86576573
chr1	86577514	86577678
chr1	86620574	86622857
chr1	86680975	86682444
chr1	86861147	86862113
chr1	86968122	86968268
chr1	86989842	86989962
chr1	87018241	87019247
chr1	87150474	87150737
chr1	87169752	87169981
chr1	87170127	87171016
chr1	87365074	87366352
chr1	87379235	87379883
chr1	87380024	87381488
chr1	87429462	87430193
chr1	87597574	87597875
chr1	87598031	87598483
chr1	87617167	87617418
chr1	87617700	87618034
chr1	87793841	87795143
chr1	87796258	87796411
chr1	87797080	87797874
chr1	87800420	87801272
chr1	87994342	87994449
chr1	87994758	87995148
chr1	88807687	88807888
chr1	88928328	88928751
chr1	88932592	88933105
chr1	89149378	89150719
chr1	89356738	89357671
chr1	89448607	89448826
chr1	89457246	89457567
chr1	89458088	89458861
chr1	89570486	89570591
chr1	89593905	89594098
chr1	89664229	89664369
chr1	89883832	89884022
chr1	89956688	89956862
chr1	89989839	89991037
chr1	90098261	90099748
chr1	90099965	90100072
chr1	90218293	90218579
chr1	90228177	90228478
chr1	90228687	90229148
chr1	90263336	90263778
chr1	90286242	90287488
chr1	90308943	90309561
chr1	90459253	90459407
chr1	90460455	90461234
chr1	90528543	90528720
chr1	90685109	90685268
chr1	91072851	91072944
chr1	91172130	91172757
chr1	91172975	91173069
chr1	91176488	91176702
chr1	91181968	91182806
chr1	91183072	91184520
chr1	91184783	91185793
chr1	91189167	91189401
chr1	91189974	91190295
chr1	91190490	91190671
chr1	91190805	91192201
chr1	91192360	91192731
chr1	91194692	91194808
chr1	91195133	91195701
chr1	91196036	91196508
chr1	91300213	91300732
chr1	91301008	91301892
chr1	91306984	91307250
chr1	91316277	91317391
chr1	91357349	91357970
chr1	91359172	91359564
chr1	91487003	91487831
chr1	91752364	91752576
chr1	91754534	91755292
chr1	91852881	91853026
chr1	91869782	91870391
chr1	91966304	91967116
chr1	92001060	92001435
chr1	92011884	92012657
chr1	92134251	92134870
chr1	92135547	92135885
chr1	92350513	92350801
chr1	92350944	92352074
chr1	92352293	92352480
chr1	92414608	92415226
chr1	92491518	92492398
chr1	92494997	92495085
chr1	92495431	92495919
chr1	92545852	92546481
chr1	92683463	92683937
chr1	92764257	92764927
chr1	92907244	92907597
chr1	92945908	92951598
chr1	92951767	92951883
chr1	92952057	92952226
chr1	92952389	92952610
chr1	93055685	93056049
chr1	93100050	93100269
chr1	93100927	93101197
chr1	93250032	93251046
chr1	93297504	93298283
chr1	93426071	93427755
chr1	93474999	93475183
chr1	93475444	93475592
chr1	93544534	93545061
chr1	93635811	93636045
chr1	93645390	93646507
chr1	93811257	93812494
chr1	93913337	93914905
chr1	93975257	93975478
chr1	94146364	94147660
chr1	94261910	94262102
chr1	94311661	94313219
chr1	94313363	94313680
chr1	94344124	94344317
chr1	94344508	94344973
chr1	94374370	94374968
chr1	94375087	94375394
chr1	94560695	94560939
chr1	94702365	94703345
chr1	94712796	94713486
chr1	94883469	94884927
chr1	95006448	95008002
chr1	95285405	95286445
chr1	95391231	95391621
chr1	95391780	95393431
chr1	95538176	95538598
chr1	95556843	95557253
chr1	95582641	95583895
chr1	95699037	95700127
chr1	95763489	95763682
chr1	96135331	96135560
chr1	96712359	96712529
chr1	96935257	96936033
chr1	97070080	97070322
chr1	97187154	97188020
chr1	97227900	97229006
chr1	97324711	97324786
chr1	98386257	98386768
chr1	98510274	98510634
chr1	98510754	98511794
chr1	98514010	98514540
chr1	98515041	98515179
chr1	98519039	98519951
chr1	98977990	98979042
chr1	99054344	99054529
chr1	99126902	99127853
chr1	99469616	99470939
chr1	99544153	99544882
chr1	99729886	99730445
chr1	99973475	99974505
chr1	100288683	100289456
chr1	100315462	100316121
chr1	100322646	100323262
chr1	100435381	100436071
chr1	100503456	100504477
chr1	100597969	100598940
chr1	100678835	100679099
chr1	100715020	100715469
chr1	100731400	100732304
chr1	100816888	100817302
chr1	100817496	100818900
chr1	101004599	101005886
chr1	101360394	101360833
chr1	101361157	101362112
chr1	101491318	101491642
chr1	101701718	101702231
chr1	101702361	101703100
chr1	101704512	101704688
chr1	101704933	101705606
chr1	101774978	101775473
chr1	102462024	102462219
chr1	102462361	102462662
chr1	102700545	102700684
chr1	103125552	103125989
chr1	103319361	103319745
chr1	103399344	103399536
chr1	103573726	103574534
chr1	104068145	104068950
chr1	104615627	104616332
chr1	104760144	104760254
chr1	105207152	105207358
chr1	105318559	105318865
chr1	105392146	105392386
chr1	106172848	106172979
chr1	106174054	106174344
chr1	106338406	106338754
chr1	106623468	106623981
chr1	106954656	106955028
chr1	107587384	107587641
chr1	107588599	107588734
chr1	107599246	107600534
chr1	107682637	107683374
chr1	107683487	107684464
chr1	108023233	108023499
chr1	108113189	108113616
chr1	108294180	108294306
chr1	108506879	108508552
chr1	108663974	108664208
chr1	108702782	108703456
chr1	108735288	108735501
chr1	108742445	108743359
chr1	108815382	108815953
chr1	108963700	108964290
chr1	109031586	109033313
chr1	109078721	109079314
chr1	109102509	109103213
chr1	109183514	109183838
chr1	109203634	109204350
chr1	109210155	109210458
chr1	109217859	109218751
chr1	109234721	109235702
chr1	109241944	109242063
chr1	109289079	109289944
chr1	109419535	109420039
chr1	109420272	109420362
chr1	109505722	109506215
chr1	109534970	109535089
chr1	109583779	109585071
chr1	109595462	109596294
chr1	109616073	109616680
chr1	109618465	109618833
chr1	109632151	109632300
chr1	109632961	109633633
chr1	109642687	109643338
chr1	109655348	109655545
chr1	109656145	109657058
chr1	109719878	109720169
chr1	109756465	109757384
chr1	109792042	109792927
chr1	109793344	109795407
chr1	109795659	109795749
chr1	109801106	109801663
chr1	109811844	109812175
chr1	109816227	109816334
chr1	109825711	109826517
chr1	109940052	109941074
chr1	109968497	109969561
chr1	110008848	110010177
chr1	110026431	110027199
chr1	110036598	110036926
chr1	110052010	110052607
chr1	110090737	110091729
chr1	110162384	110162687
chr1	110186048	110186214
chr1	110198611	110199116
chr1	110210623	110210942
chr1	110230207	110230777
chr1	110254692	110255147
chr1	110282433	110283298
chr1	110453160	110453890
chr1	110527183	110528027
chr1	110577200	110577938
chr1	110610294	110611131
chr1	110611379	110613399
chr1	110626566	110626870
chr1	110627040	110627601
chr1	110672849	110673340
chr1	110693044	110694231
chr1	110752345	110754795
chr1	110765711	110766401
chr1	110880452	110880625
chr1	110880869	110883277
chr1	110883444	110884106
chr1	110939004	110939374
chr1	110949926	110950561
chr1	111097922	111098363
chr1	111149008	111150549
chr1	111162179	111162305
chr1	111215851	111218289
chr1	111323282	111323434
chr1	111505947	111507008
chr1	111682148	111683426
chr1	111746390	111747262
chr1	111813433	111814210
chr1	111888719	111889499
chr1	111991316	111991975
chr1	111992118	111992338
chr1	112058284	112058591
chr1	112150236	112151397
chr1	112162212	112162943
chr1	112281122	112281514
chr1	112281708	112283119
chr1	112297827	112298993
chr1	112438672	112438831
chr1	112524496	112525386
chr1	112531365	112533751
chr1	112764222	112764394
chr1	112835328	112837136
chr1	112938532	112939255
chr1	113008779	113009084
chr1	113044487	113044993
chr1	113050657	113052374
chr1	113161296	113162705
chr1	113182458	113183264
chr1	113217007	113218098
chr1	113249388	113250199
chr1	113256975	113258501
chr1	113261507	113261725
chr1	113265660	113265765
chr1	113271156	113271464
chr1	113285163	113285389
chr1	113286402	113287173
chr1	113290693	113291238
chr1	113316217	113317026
chr1	113392205	113393181
chr1	113396427	113396538
chr1	113397158	113397506
chr1	113437277	113437585
chr1	113440898	113442010
chr1	113466022	113466119
chr1	113497987	113499710
chr1	113606126	113606866
chr1	113611394	113613198
chr1	113615633	113616280
chr1	113741503	113741713
chr1	113932517	113934111
chr1	114039924	114040201
chr1	114181665	114181950
chr1	114301549	114302416
chr1	114354099	114355343
chr1	114447126	114448346
chr1	114471747	114473068
chr1	114544833	114545025
chr1	114694904	114697906
chr1	114784632	114785361
chr1	114785503	114785667
chr1	114888769	114889396
chr1	115052934	115054265
chr1	115124127	115124436
chr1	115212290	115213281
chr1	115259377	115259494
chr1	115299659	115300865
chr1	115323091	115323409
chr1	115333287	115333960
chr1	115347078	115347824
chr1	115397479	115397943
chr1	115631915	115632585
chr1	115690702	115690798
chr1	115826092	115826450
chr1	115828864	115829264
chr1	115880168	115881296
chr1	115902819	115903202
chr1	116021921	116022093
chr1	116106991	116107118
chr1	116184418	116185554
chr1	116370847	116371648
chr1	116371783	116371897
chr1	116380400	116380948
chr1	116381094	116382551
chr1	116518489	116519602
chr1	116689235	116689519
chr1	116694763	116694953
chr1	116710227	116711244
chr1	116915201	116917186
chr1	116961119	116961466
chr1	117036245	117036367
chr1	117075504	117075676
chr1	117076789	117077279
chr1	117112961	117113872
chr1	117127446	117127730
chr1	117142706	117142846
chr1	117150672	117150857
chr1	117209393	117209956
chr1	117210080	117210622
chr1	117284415	117285065
chr1	117317856	117318234
chr1	117452204	117453453
chr1	117487320	117487646
chr1	117503967	117504068
chr1	117529471	117529789
chr1	117602034	117603355
chr1	117664089	117665259
chr1	117901026	117901296
chr1	117909008	117910660
chr1	117972026	117973693
chr1	118148008	118149698
chr1	118166000	118166468
chr1	118471726	118472877
chr1	118727817	118728078
chr1	118823642	118823834
chr1	119395076	119395394
chr1	119522233	119522928
chr1	119526037	119526481
chr1	119526783	119528232
chr1	119528469	119528908
chr1	119529219	119530713
chr1	119530890	119531422
chr1	119531595	119532410
chr1	119532785	119532978
chr1	119535230	119535328
chr1	119535696	119536365
chr1	119542201	119542316
chr1	119542469	119542639
chr1	119542959	119543455
chr1	119543590	119544079
chr1	119544230	119544382
chr1	119548846	119548978
chr1	119549155	119551257
chr1	119682788	119683391
chr1	119714391	119714520
chr1	119715138	119715580
chr1	119869966	119870488
chr1	119876459	119876674
chr1	120165355	120166618
chr1	120173856	120174385
chr1	120189881	120191252
chr1	120254400	120255586
chr1	120395842	120396065
chr1	120438903	120439191
chr1	120611381	120612504
chr1	120836006	120836826
chr1	120837015	120839392
chr1	120904724	120905437
chr1	120905903	120906418
chr1	120925255	120926082
chr1	121137825	121139185
chr1	121143410	121143679
chr1	121260643	121261526
chr1	121279731	121280024
chr1	121364666	121365049
chr1	121366486	121366640
chr1	121371929	121372247
chr1	121373075	121373458
chr1	121374368	121374459
chr1	121374941	121375324
chr1	121375664	121376074
chr1	121376198	121376325
chr1	121376810	121376918
chr1	121377533	121378194
chr1	121378679	121378787
chr1	121379432	121379601
chr1	121380548	121380656
chr1	121381271	121381589
chr1	121381818	121381932
chr1	121382417	121382800
chr1	121383188	121383384
chr1	121383710	121383801
chr1	121384286	121384669
chr1	121385009	121385794
chr1	121386907	121387121
chr1	121387974	121388128
chr1	121388743	121389061
chr1	121389290	121389404
chr1	121389886	121389994
chr1	121391751	121391859
chr1	121392474	121392765
chr1	121393617	121393725
chr1	121394340	121394658
chr1	121394887	121395001
chr1	121395483	121395591
chr1	121397347	121397455
chr1	121398070	121398731
chr1	121399167	121399321
chr1	121399936	121400254
chr1	121400483	121400721
chr1	121401079	121401187
chr1	121401832	121402046
chr1	121402372	121402463
chr1	121404237	121404328
chr1	121404810	121404918
chr1	121406719	121407004
chr1	121407397	121407572
chr1	121408540	121408870
chr1	121409334	121409554
chr1	121410406	121410736
chr1	121411129	121411373
chr1	121412272	121412602
chr1	121412995	121413286
chr1	121414138	121414468
chr1	121414932	121415152
chr1	121415408	121415646
chr1	121416004	121416333
chr1	121417869	121418199
chr1	121418663	121418910
chr1	121419735	121420065
chr1	121420458	121420749
chr1	121421601	121421931
chr1	121422324	121422615
chr1	121423467	121423797
chr1	121424247	121424434
chr1	121425333	121425777
chr1	121426086	121426717
chr1	121427199	121427537
chr1	121427872	121428240
chr1	121429816	121430196
chr1	121432180	121432312
chr1	121434050	121434177
chr1	121437245	121437563
chr1	121439068	121439429
chr1	121440254	121440362
chr1	121440934	121441176
chr1	121442120	121442228
chr1	121442800	121443008
chr1	121444666	121445000
chr1	121445852	121445960
chr1	121446532	121446774
chr1	121448398	121448685
chr1	121450307	121450551
chr1	121451450	121451558
chr1	121452130	121452491
chr1	121452707	121452788
chr1	121453996	121454238
chr1	121455182	121455512
chr1	121455862	121456520
chr1	121457048	121457156
chr1	121457771	121457970
chr1	121458305	121458432
chr1	121458959	121459056
chr1	121459637	121459785
chr1	121461502	121461746
chr1	121462690	121462787
chr1	121463368	121463516
chr1	121465233	121465848
chr1	121467099	121467390
chr1	121468965	121469113
chr1	121470887	121471445
chr1	121471972	121472302
chr1	121472693	121473105
chr1	121474631	121474878
chr1	142618775	142619239
chr1	142890592	142891042
chr1	143270208	143270553
chr1	143270759	143271057
chr1	143274867	143278244
chr1	143283205	143283274
chr1	143467320	143467779
chr1	143542416	143543021
chr1	143646028	143647618
chr1	143663851	143664139
chr1	143672562	143673696
chr1	143686972	143687338
chr1	143689588	143689906
chr1	143743027	143743252
chr1	143743396	143745086
chr1	143912737	143916126
chr1	144018096	144018429
chr1	144043429	144043535
chr1	144298977	144299180
chr1	144301176	144301669
chr1	144308810	144309137
chr1	144311434	144311833
chr1	144339360	144341425
chr1	144479206	144479337
chr1	144481405	144481941
chr1	144489039	144489357
chr1	144491663	144492046
chr1	144519618	144519825
chr1	144519970	144521583
chr1	144533660	144534191
chr1	144567511	144568289
chr1	144593360	144594473
chr1	144612681	144612814
chr1	144931221	144932611
chr1	144994755	144994866
chr1	145039592	145040162
chr1	145075536	145076044
chr1	145096403	145096751
chr1	145139504	145139918
chr1	145208912	145210061
chr1	145382454	145382832
chr1	145385011	145385773
chr1	145390111	145390342
chr1	145395577	145395848
chr1	145396855	145397888
chr1	145415441	145415709
chr1	145438159	145438625
chr1	145438865	145438951
chr1	145470242	145470639
chr1	145472451	145472628
chr1	145473035	145474676
chr1	145477051	145477536
chr1	145507461	145507932
chr1	145508124	145508526
chr1	145515999	145516761
chr1	145548755	145549314
chr1	145562733	145563009
chr1	145575188	145576576
chr1	145589136	145589517
chr1	145610545	145611585
chr1	145611753	145611951
chr1	145667275	145668481
chr1	145670243	145670993
chr1	145713620	145714178
chr1	145826497	145827175
chr1	145943813	145944108
chr1	145944448	145945776
chr1	145952436	145952639
chr1	145963392	145964521
chr1	145968678	145969700
chr1	145979040	145979631
chr1	145979817	145979970
chr1	145990787	145991178
chr1	145991943	145992124
chr1	146008871	146009085
chr1	146009319	146010018
chr1	146059793	146059897
chr1	146076566	146077340
chr1	146079426	146080169
chr1	146081847	146082821
chr1	146087856	146088480
chr1	146090408	146091889
chr1	146092036	146093169
chr1	146367873	146368529
chr1	146373525	146374674
chr1	146522289	146522545
chr1	146533061	146533713
chr1	146544070	146544898
chr1	146548672	146552578
chr1	146555577	146556674
chr1	146643398	146644021
chr1	146644181	146644461
chr1	146649650	146649841
chr1	146696776	146697106
chr1	146704295	146705148
chr1	146714099	146715279
chr1	146799199	146799489
chr1	146895083	146895275
chr1	146989373	146989576
chr1	147058812	147059036
chr1	147070793	147072251
chr1	147141889	147142857
chr1	147152944	147153262
chr1	147380088	147380637
chr1	147400436	147401088
chr1	147421624	147423039
chr1	147485535	147485819
chr1	147486159	147487487
chr1	147494154	147494357
chr1	147505126	147506255
chr1	147510445	147511434
chr1	147520767	147521368
chr1	147521550	147521713
chr1	147532531	147532922
chr1	147533734	147533915
chr1	147550664	147550939
chr1	147551096	147551805
chr1	147601657	147601734
chr1	147618384	147619176
chr1	147621250	147621983
chr1	147623683	147624657
chr1	147629699	147630317
chr1	147632208	147635008
chr1	147716049	147716769
chr1	147718217	147718372
chr1	147718538	147719071
chr1	147735491	147735736
chr1	147735903	147736505
chr1	147737067	147737357
chr1	147752578	147753709
chr1	147760137	147760959
chr1	147767942	147768304
chr1	147774724	147775743
chr1	147781827	147782474
chr1	147789653	147790061
chr1	147790503	147790828
chr1	147801103	147801439
chr1	147801703	147801848
chr1	147806192	147807194
chr1	147826087	147826302
chr1	147826705	147827008
chr1	147833516	147835106
chr1	147851386	147851608
chr1	147860075	147861209
chr1	147874481	147874847
chr1	147877088	147877415
chr1	147930522	147932558
chr1	147993811	147994425
chr1	147997333	147997512
chr1	147999956	148000138
chr1	148000309	148001022
chr1	148176170	148176863
chr1	148193201	148193919
chr1	148241122	148241741
chr1	148244490	148244849
chr1	148247270	148247452
chr1	148247621	148248173
chr1	148349138	148349278
chr1	148526846	148527568
chr1	148542188	148542287
chr1	148555666	148556711
chr1	148575074	148575207
chr1	148598346	148598912
chr1	148599092	148599258
chr1	148601756	148602108
chr1	148604820	148605421
chr1	148737134	148737243
chr1	148760388	148760954
chr1	148761134	148761300
chr1	148763785	148764137
chr1	148766850	148767449
chr1	148853922	148855857
chr1	148864624	148865185
chr1	148901748	148903617
chr1	148927922	148928321
chr1	149058467	149058737
chr1	149069725	149069891
chr1	149131911	149133743
chr1	149137588	149138476
chr1	149144849	149145245
chr1	149146273	149149630
chr1	149155775	149156654
chr1	149162167	149162595
chr1	149169973	149170433
chr1	149174679	149175192
chr1	149186222	149187267
chr1	149192672	149192891
chr1	149193175	149194613
chr1	149196885	149198218
chr1	149212169	149212491
chr1	149223377	149223938
chr1	149224105	149224681
chr1	149230586	149231167
chr1	149232994	149233568
chr1	149261105	149261199
chr1	149284546	149285003
chr1	149286039	149289067
chr1	149293128	149293416
chr1	149294066	149294710
chr1	149298233	149298380
chr1	149298933	149299455
chr1	149326319	149326610
chr1	149332975	149333390
chr1	149333661	149334168
chr1	149379222	149380050
chr1	149398655	149399326
chr1	149399877	149400537
chr1	149510968	149511138
chr1	149513984	149514593
chr1	149575949	149577506
chr1	149577726	149577903
chr1	149605515	149605951
chr1	149608208	149608511
chr1	149615590	149616402
chr1	149618191	149618349
chr1	149646707	149646801
chr1	149670096	149670559
chr1	149671625	149674621
chr1	149678726	149678958
chr1	149679635	149680096
chr1	149683782	149683969
chr1	149684467	149684801
chr1	149711845	149712154
chr1	149718543	149718940
chr1	149719170	149719697
chr1	149764166	149764956
chr1	149783228	149784025
chr1	149784571	149785213
chr1	149803473	149804782
chr1	149811496	149815045
chr1	149821933	149825504
chr1	149832178	149833517
chr1	149857250	149857615
chr1	149857770	149858889
chr1	149859104	149859471
chr1	149859591	149860461
chr1	149871130	149871896
chr1	149899626	149899894
chr1	149981629	149981930
chr1	149982118	149982846
chr1	150039081	150040008
chr1	150121696	150123169
chr1	150185923	150186107
chr1	150206817	150207833
chr1	150208385	150209010
chr1	150240849	150241655
chr1	150253999	150255505
chr1	150266090	150266733
chr1	150293881	150294141
chr1	150335439	150335642
chr1	150336155	150337484
chr1	150459698	150460159
chr1	150487635	150488417
chr1	150521376	150522315
chr1	150529797	150529905
chr1	150533651	150533915
chr1	150534089	150534329
chr1	150550761	150552354
chr1	150601493	150602381
chr1	150693322	150693446
chr1	150701026	150702290
chr1	150753503	150754431
chr1	150822902	150823824
chr1	150848671	150849402
chr1	150898646	150899165
chr1	150946538	150947951
chr1	150980817	150981561
chr1	151020193	151021025
chr1	151031867	151032353
chr1	151042907	151043735
chr1	151103566	151106004
chr1	151118099	151119583
chr1	151138194	151138960
chr1	151162223	151162736
chr1	151170775	151171708
chr1	151226985	151227560
chr1	151245297	151245464
chr1	151253709	151255744
chr1	151299796	151299950
chr1	151300083	151300358
chr1	151300523	151300705
chr1	151319375	151319976
chr1	151371858	151372583
chr1	151430825	151432033
chr1	151445953	151446114
chr1	151483217	151484331
chr1	151512705	151513508
chr1	151572256	151573642
chr1	151584411	151585549
chr1	151623679	151624561
chr1	151693974	151694394
chr1	151735510	151736191
chr1	151741709	151742422
chr1	151762630	151764064
chr1	151810461	151811685
chr1	151812283	151812526
chr1	151879636	151879774
chr1	151881627	151882577
chr1	151965721	151966881
chr1	152008816	152009286
chr1	152009431	152009589
chr1	152051309	152051420
chr1	152080006	152085427
chr1	152117397	152117986
chr1	152161322	152162043
chr1	152168649	152169594
chr1	152186174	152186570
chr1	152186708	152187202
chr1	152187510	152187937
chr1	152188127	152188255
chr1	152188920	152189312
chr1	152190330	152191579
chr1	152191731	152192639
chr1	152228758	152229519
chr1	152444658	152445106
chr1	152487877	152488370
chr1	152595902	152596033
chr1	152733025	152733399
chr1	153233527	153234356
chr1	153353168	153353423
chr1	153494290	153494600
chr1	153505709	153505909
chr1	153508484	153508813
chr1	153540628	153541218
chr1	153547121	153547932
chr1	153554947	153555788
chr1	153606199	153606956
chr1	153631066	153631523
chr1	153643085	153643530
chr1	153650906	153652417
chr1	153662268	153662416
chr1	153671011	153671161
chr1	153700134	153700542
chr1	153747686	153748637
chr1	153755830	153756336
chr1	153762224	153762519
chr1	153894434	153896207
chr1	153918427	153919324
chr1	153930570	153931131
chr1	153935815	153936277
chr1	153936642	153936731
chr1	153939667	153939922
chr1	153949733	153950514
chr1	153958697	153958926
chr1	153963186	153963511
chr1	154127426	154127597
chr1	154155234	154155989
chr1	154192708	154193983
chr1	154244792	154245273
chr1	154259567	154260331
chr1	154297376	154298462
chr1	154301047	154301470
chr1	154325073	154325675
chr1	154377561	154378673
chr1	154474160	154475690
chr1	154503934	154504186
chr1	154504749	154505087
chr1	154516537	154516791
chr1	154530722	154531890
chr1	154540125	154540574
chr1	154543848	154544667
chr1	154580118	154580782
chr1	154581191	154581292
chr1	154599810	154600592
chr1	154643267	154643444
chr1	154644314	154644674
chr1	154650571	154650720
chr1	154680212	154680618
chr1	154732854	154733423
chr1	154744640	154744850
chr1	154839860	154840016
chr1	154909013	154909958
chr1	154933984	154934736
chr1	154946256	154947777
chr1	154947991	154948278
chr1	154955620	154955809
chr1	154971707	154974319
chr1	154975258	154976625
chr1	154989958	154990192
chr1	155023076	155024569
chr1	155034965	155036579
chr1	155042738	155044120
chr1	155051216	155051821
chr1	155052068	155055266
chr1	155057163	155058734
chr1	155098490	155100521
chr1	155107718	155108845
chr1	155112467	155113180
chr1	155145391	155145939
chr1	155146131	155146787
chr1	155146989	155147371
chr1	155161107	155161726
chr1	155163474	155163778
chr1	155164240	155165122
chr1	155178431	155179143
chr1	155197152	155197535
chr1	155214290	155214733
chr1	155220184	155220513
chr1	155224732	155225694
chr1	155231897	155232313
chr1	155239334	155239487
chr1	155242902	155243437
chr1	155247126	155247787
chr1	155252405	155252556
chr1	155264319	155265537
chr1	155278436	155279057
chr1	155290607	155290985
chr1	155292495	155295328
chr1	155531730	155533326
chr1	155579628	155580420
chr1	155657568	155659126
chr1	155670386	155670913
chr1	155715298	155716000
chr1	155826860	155827070
chr1	155829152	155829432
chr1	155830243	155830440
chr1	155880977	155881252
chr1	155903935	155904581
chr1	155920739	155920869
chr1	155931494	155932000
chr1	155947715	155948491
chr1	155958218	155958344
chr1	155990346	155990781
chr1	156022975	156023372
chr1	156023487	156025149
chr1	156046433	156047374
chr1	156051321	156051689
chr1	156052162	156052804
chr1	156076289	156076394
chr1	156084546	156085135
chr1	156105782	156106172
chr1	156130726	156131264
chr1	156162425	156162485
chr1	156162672	156162815
chr1	156163701	156164226
chr1	156182611	156183098
chr1	156186305	156186642
chr1	156215345	156215890
chr1	156252258	156252778
chr1	156255455	156255602
chr1	156261200	156261405
chr1	156297233	156298087
chr1	156307663	156308600
chr1	156338880	156339250
chr1	156358066	156358564
chr1	156390240	156391709
chr1	156405208	156405646
chr1	156405891	156406718
chr1	156426244	156427359
chr1	156450567	156450735
chr1	156469663	156471061
chr1	156475023	156475276
chr1	156526881	156528358
chr1	156542127	156542482
chr1	156561375	156561881
chr1	156570856	156571520
chr1	156593774	156595808
chr1	156611701	156612530
chr1	156616598	156616909
chr1	156626795	156627189
chr1	156627343	156627542
chr1	156629927	156630209
chr1	156646392	156647249
chr1	156674784	156676637
chr1	156698036	156698917
chr1	156710799	156711138
chr1	156720640	156722165
chr1	156737068	156738014
chr1	156783583	156784038
chr1	156814916	156815134
chr1	156815267	156815793
chr1	156818691	156819146
chr1	156828858	156831103
chr1	156843578	156843644
chr1	156862222	156862322
chr1	156863062	156863645
chr1	156877842	156878693
chr1	156890141	156890770
chr1	156893561	156894270
chr1	156897258	156897793
chr1	157015200	157016324
chr1	157044106	157044320
chr1	157107554	157108843
chr1	157164539	157165337
chr1	157248607	157249165
chr1	157415347	157415526
chr1	157416258	157416491
chr1	157490598	157490848
chr1	157895208	157895751
chr1	157948783	157949033
chr1	157963279	157963879
chr1	158083080	158083313
chr1	158119524	158119705
chr1	158147443	158147805
chr1	158150675	158151450
chr1	158162543	158162732
chr1	158318912	158319147
chr1	158343008	158343169
chr1	158855996	158856236
chr1	158922593	158922852
chr1	159141367	159142071
chr1	159158321	159158454
chr1	159419213	159419761
chr1	159422949	159423097
chr1	159463531	159463727
chr1	159464579	159464724
chr1	159750442	159751261
chr1	159824208	159825053
chr1	159825552	159825841
chr1	159869958	159870144
chr1	159894385	159895394
chr1	159899466	159899854
chr1	159915393	159915792
chr1	160000881	160001990
chr1	160039874	160040606
chr1	160053743	160054739
chr1	160068102	160068991
chr1	160175141	160175703
chr1	160231756	160232518
chr1	160254487	160254988
chr1	160312797	160313583
chr1	160340720	160340834
chr1	160369905	160371043
chr1	160385636	160385897
chr1	160389055	160389376
chr1	160639778	160639922
chr1	160753053	160753168
chr1	160771696	160772231
chr1	160791918	160791973
chr1	160864761	160864884
chr1	160865008	160865151
chr1	160902592	160903393
chr1	160951827	160952403
chr1	160952532	160952705
chr1	160990420	160991175
chr1	160998927	160999727
chr1	161008386	161008831
chr1	161014806	161015458
chr1	161015670	161016090
chr1	161049436	161049657
chr1	161068098	161068802
chr1	161087573	161088113
chr1	161094035	161094158
chr1	161102193	161103089
chr1	161110906	161111131
chr1	161123761	161124055
chr1	161129170	161130002
chr1	161135807	161136687
chr1	161147062	161147754
chr1	161171861	161172464
chr1	161228520	161228956
chr1	161251253	161252049
chr1	161275648	161276014
chr1	161283617	161284694
chr1	161348895	161349143
chr1	161359500	161360463
chr1	161368895	161370005
chr1	161391743	161393533
chr1	161409550	161412618
chr1	161412771	161414173
chr1	161414434	161415451
chr1	161415733	161419993
chr1	161420144	161421657
chr1	161421793	161422831
chr1	161423113	161427417
chr1	161427575	161429338
chr1	161429522	161430242
chr1	161430524	161436448
chr1	161436576	161437615
chr1	161437904	161442208
chr1	161442352	161442853
chr1	161493395	161493466
chr1	161493932	161495357
chr1	161500368	161501328
chr1	161509772	161510250
chr1	161575061	161575365
chr1	161575581	161576958
chr1	161581973	161582364
chr1	161582554	161582687
chr1	161586354	161587025
chr1	161591299	161591686
chr1	161654754	161655033
chr1	161695670	161697467
chr1	161719467	161720058
chr1	161735925	161736371
chr1	161860402	161860876
chr1	161861312	161861385
chr1	161948091	161948385
chr1	161953617	161954000
chr1	161993094	161994132
chr1	162039256	162040133
chr1	162336911	162337290
chr1	162402976	162403302
chr1	162435317	162436018
chr1	162467499	162468228
chr1	162530900	162531854
chr1	162760321	162760748
chr1	162792246	162792638
chr1	163291534	163292013
chr1	163378260	163378379
chr1	163392855	163393024
chr1	163468125	163469375
chr1	163515899	163516134
chr1	163615445	163615721
chr1	164185432	164185584
chr1	164290179	164290277
chr1	164290543	164290879
chr1	164428644	164428819
chr1	164527941	164528175
chr1	164529065	164529329
chr1	164545421	164546273
chr1	164768944	164769106
chr1	165086802	165087015
chr1	165204538	165204925
chr1	165205132	165205484
chr1	165321351	165322608
chr1	165323183	165323912
chr1	165324082	165326322
chr1	165345299	165345670
chr1	165345851	165346026
chr1	165414094	165414585
chr1	165550854	165551455
chr1	165567266	165567717
chr1	165599645	165599919
