chr	start	end
chr18	10044922	10045086
chr18	10050572	10050731
chr18	10051077	10051192
chr18	10051905	10052556
chr18	10181310	10182673
chr18	10325120	10325816
chr18	10532817	10533165
chr18	10609301	10610519
chr18	10617732	10618172
chr18	10706208	10707044
chr18	10725521	10726635
chr18	10881504	10882399
chr18	11048131	11048966
chr18	11049249	11049411
chr18	11050162	11050427
chr18	11050641	11051065
chr18	11051345	11055249
chr18	11058746	11059296
chr18	11185973	11186071
chr18	11239743	11240098
chr18	11249559	11249760
chr18	11291265	11291402
chr18	11292342	11293170
chr18	11293845	11294454
chr18	11361682	11361804
chr18	11424020	11424786
chr18	11429021	11429208
chr18	11429893	11430312
chr18	11458537	11458632
chr18	11510520	11511340
chr18	11511608	11511710
chr18	11548434	11548684
chr18	11784649	11785103
chr18	11785655	11786112
chr18	11787936	11788157
chr18	11789507	11789845
chr18	11805067	11805200
chr18	11805365	11805918
chr18	11815635	11816845
chr18	11905427	11905838
chr18	11911650	11911787
chr18	11997650	11999427
chr18	12103461	12103573
chr18	12244322	12244412
chr18	12279820	12280158
chr18	12286935	12287791
chr18	12319309	12319352
chr18	12326930	12327912
chr18	12339305	12339378
chr18	12368859	12369199
chr18	12394566	12395226
chr18	12427000	12427218
chr18	12464039	12464335
chr18	12492379	12492754
chr18	12711746	12711897
chr18	12712261	12712447
chr18	12801884	12803006
chr18	12890383	12891267
chr18	12899835	12900049
chr18	13020690	13021077
chr18	13038387	13038511
chr18	13056927	13057276
chr18	13068777	13068855
chr18	13099944	13100432
chr18	13114287	13114481
chr18	13131280	13133064
chr18	13193593	13193743
chr18	13281173	13281313
chr18	13331573	13331681
chr18	13463795	13464011
chr18	13740653	13740872
chr18	14002339	14003231
chr18	14003403	14003708
chr18	14004346	14004795
chr18	14004951	14005408
chr18	14128458	14129362
chr18	14129656	14129857
chr18	14130003	14130149
chr18	14130771	14131457
chr18	14453811	14453945
chr18	14641635	14642239
chr18	14661735	14661912
chr18	14662079	14662317
chr18	14728664	14729074
chr18	14780335	14780461
chr18	14784753	14784844
chr18	14785462	14785618
chr18	14786049	14786195
chr18	14801315	14801547
chr18	14840654	14841820
chr18	14864632	14864842
chr18	14891426	14891543
chr18	14941456	14942503
chr18	15220193	15222238
chr18	15222421	15223776
chr18	15223895	15224094
chr18	15224530	15225034
chr18	15243073	15243421
chr18	15308289	15308614
chr18	15308817	15309920
chr18	15350894	15351158
chr18	15384125	15384504
chr18	15385151	15385683
chr18	15386239	15386317
chr18	15389240	15389461
chr18	15390816	15391016
chr18	15471664	15471826
chr18	15525103	15525199
chr18	15648078	15648318
chr18	15756332	15756601
chr18	15758550	15758632
chr18	15759171	15759687
chr18	15760412	15760768
chr18	15853685	15854432
chr18	15888574	15890129
chr18	15918400	15918735
chr18	16101256	16101632
chr18	16102173	16102282
chr18	16102736	16102882
chr18	16117985	16118194
chr18	16139648	16140731
chr18	16150849	16150958
chr18	16447519	16447642
chr18	16670491	16670608
chr18	16748661	16748798
chr18	16965472	16966450
chr18	16966593	16968145
chr18	16968416	16968494
chr18	17008951	17009846
chr18	17010165	17010317
chr18	17010771	17010940
chr18	17012859	17013423
chr18	17120511	17120821
chr18	17153189	17153625
chr18	17168642	17168912
chr18	17475359	17475504
chr18	17510568	17511154
chr18	17598427	17598974
chr18	17623453	17624001
chr18	17626480	17626925
chr18	17628031	17628369
chr18	17670448	17670551
chr18	17705786	17706009
chr18	17733610	17733767
chr18	17819741	17820048
chr18	17827140	17827269
chr18	17985521	17985993
chr18	18019841	18020182
chr18	18051748	18052010
chr18	18096867	18097373
chr18	18097906	18098608
chr18	18099164	18099242
chr18	18102165	18102302
chr18	18103736	18104045
chr18	18205376	18205537
chr18	18642398	18642702
chr18	18726425	18726620
chr18	18823147	18823418
chr18	18888676	18889057
chr18	18981857	18982320
chr18	18987795	18987998
chr18	19095469	19095856
chr18	19120865	19121121
chr18	19135594	19135933
chr18	19136690	19137432
chr18	19142328	19142617
chr18	19152725	19152835
chr18	19419443	19419675
chr18	19441155	19441694
chr18	19525271	19525762
chr18	19529745	19530000
chr18	19542994	19543290
chr18	19546224	19546601
chr18	19570215	19570581
chr18	19589060	19589465
chr18	19590870	19591030
chr18	19592750	19593269
chr18	19664852	19665027
chr18	19665730	19666015
chr18	19712576	19712658
chr18	19770887	19771424
chr18	19885754	19885889
chr18	20020642	20021184
chr18	20160486	20160786
chr18	20217488	20217848
chr18	20521612	20522404
chr18	20716354	20717039
chr18	20752632	20752760
chr18	20756986	20757135
chr18	20759930	20760139
chr18	20828397	20828509
chr18	20841105	20841447
chr18	20903952	20905027
chr18	21054094	21055069
chr18	21067796	21068000
chr18	21108184	21108300
chr18	21119655	21120529
chr18	21121229	21121426
chr18	21159761	21161038
chr18	21220525	21220705
chr18	21235355	21235579
chr18	21263723	21263887
chr18	21420395	21420739
chr18	21421410	21421924
chr18	21422480	21422558
chr18	21425455	21425702
chr18	21427057	21427240
chr18	21458015	21458859
chr18	21458977	21459202
chr18	21476275	21476388
chr18	21574929	21575012
chr18	21584944	21585053
chr18	21716661	21716707
chr18	21810034	21810923
chr18	21811044	21811864
chr18	21812065	21812445
chr18	22043038	22043142
chr18	22126069	22126233
chr18	22394959	22395122
chr18	22406559	22406942
chr18	22417847	22418159
chr18	22455927	22456565
chr18	22502223	22503759
chr18	22571086	22571327
chr18	22597923	22598204
chr18	22610358	22610465
chr18	22730144	22730251
chr18	22798818	22799034
chr18	23036255	23036717
chr18	23127688	23127902
chr18	23147668	23148942
chr18	23197553	23199040
chr18	23199541	23200139
chr18	23272606	23272778
chr18	23273694	23273772
chr18	23274539	23274998
chr18	23397759	23397952
chr18	23468508	23469456
chr18	23563549	23563872
chr18	23853564	23853708
chr18	23910531	23912508
chr18	23953010	23953852
chr18	23962271	23963038
chr18	23966230	23966318
chr18	24103557	24103674
chr18	24112769	24113756
chr18	24140466	24140626
chr18	24145551	24145769
chr18	24147908	24148498
chr18	24178789	24179641
chr18	24191656	24192015
chr18	24194926	24195314
chr18	24197379	24197538
chr18	24197744	24197841
chr18	24271204	24271330
chr18	24280021	24280540
chr18	24363821	24364768
chr18	24415735	24415874
chr18	24624848	24625023
chr18	24625366	24626380
chr18	24629263	24629615
chr18	24642890	24643106
chr18	24687889	24688240
chr18	24688390	24688899
chr18	24691778	24691996
chr18	24692544	24692792
chr18	24693009	24693776
chr18	24694340	24694963
chr18	24695237	24695672
chr18	24696047	24696587
chr18	24697084	24697262
chr18	24697506	24697803
chr18	24698031	24698145
chr18	24698545	24698720
chr18	24734497	24735325
chr18	24743728	24743836
chr18	24759473	24759824
chr18	24761695	24762797
chr18	24811940	24813112
chr18	24830287	24830963
chr18	24831191	24831677
chr18	24867359	24869024
chr18	25327136	25327858
chr18	25352670	25352790
chr18	25417556	25418034
chr18	25519353	25519521
chr18	25600317	25600569
chr18	25636973	25637089
chr18	25645267	25646033
chr18	25663016	25663858
chr18	25692065	25692144
chr18	25696794	25697089
chr18	25748831	25748926
chr18	25780524	25780734
chr18	25837280	25838301
chr18	25873799	25873902
chr18	25911622	25912349
chr18	25912688	25912953
chr18	25913373	25914042
chr18	25939479	25939808
chr18	26165304	26166169
chr18	26241436	26241816
chr18	26315681	26315873
chr18	26593090	26593196
chr18	26855083	26855299
chr18	26945551	26945678
chr18	26988271	26988564
chr18	26990036	26990113
chr18	26993699	26994346
chr18	26994853	26995374
chr18	27156892	27157149
chr18	27158557	27158736
chr18	27161633	27161757
chr18	27162039	27162922
chr18	27163440	27163920
chr18	27226592	27226797
chr18	27392314	27393281
chr18	27462148	27462455
chr18	27620868	27621516
chr18	28512537	28513282
chr18	28603103	28603917
chr18	28604595	28604989
chr18	28617462	28617598
chr18	28745821	28746360
chr18	28769465	28769796
chr18	28787514	28788910
chr18	28910117	28910424
chr18	29118965	29119121
chr18	29120526	29120705
chr18	29122610	29122905
chr18	29123568	29124065
chr18	29173409	29173606
chr18	29175016	29175176
chr18	29178856	29179265
chr18	29179967	29180344
chr18	29354399	29355249
chr18	29713287	29713448
chr18	29893616	29893766
chr18	30171197	30171725
chr18	30174334	30175665
chr18	30384152	30384410
chr18	30426746	30428432
chr18	30428838	30429489
chr18	30430448	30430567
chr18	30430753	30431070
chr18	30431708	30431798
chr18	30432455	30433180
chr18	30493274	30493414
chr18	30536463	30536619
chr18	30825428	30825543
chr18	30967892	30968257
chr18	31068830	31069111
chr18	31204216	31204299
chr18	31520495	31520665
chr18	31606830	31607129
chr18	31740294	31740461
chr18	31769024	31769618
chr18	31777888	31778015
chr18	31793648	31795169
chr18	31881715	31881969
chr18	31919105	31920287
chr18	31948624	31948984
chr18	31963635	31964241
chr18	32070081	32071070
chr18	32090749	32091227
chr18	32098682	32099095
chr18	32106824	32107041
chr18	32209334	32209492
chr18	32227278	32228162
chr18	32292815	32293113
chr18	32307278	32307511
chr18	32322329	32323808
chr18	32399641	32400380
chr18	32406192	32406373
chr18	32536473	32537738
chr18	32594885	32595229
chr18	32605504	32605616
chr18	32632132	32632286
chr18	32680427	32680608
chr18	32718960	32719633
chr18	32719809	32719878
chr18	32762943	32763014
chr18	32842543	32842781
chr18	32996762	32997433
chr18	33036890	33037039
chr18	33098595	33099509
chr18	33126534	33126616
chr18	33171142	33171796
chr18	33180432	33180944
chr18	33189551	33190045
chr18	33203808	33204149
chr18	33225070	33225247
chr18	33373152	33373766
chr18	33489682	33490306
chr18	33544113	33544331
chr18	33544461	33544640
chr18	33554649	33555171
chr18	33623487	33624146
chr18	33728004	33728193
chr18	33794844	33795175
chr18	33886342	33886457
chr18	33937283	33937433
chr18	33944229	33944452
chr18	33954312	33955150
chr18	33958393	33958515
chr18	33969727	33969964
chr18	33974303	33974681
chr18	34094694	34094993
chr18	34135052	34135249
chr18	34136544	34136662
chr18	34146125	34146360
chr18	34165158	34167192
chr18	34167928	34168013
chr18	34243375	34243665
chr18	34245139	34245237
chr18	34246975	34247450
chr18	34262679	34263108
chr18	34263354	34263496
chr18	34296533	34296791
chr18	34380166	34381403
chr18	34407032	34407341
chr18	34475255	34475339
chr18	34475973	34476145
chr18	34490254	34491193
chr18	34532250	34532866
chr18	34533007	34533295
chr18	34568662	34568810
chr18	34568984	34569347
chr18	34574227	34574365
chr18	34665752	34666946
chr18	34707018	34707130
chr18	34720767	34720876
chr18	34738394	34738817
chr18	34783711	34784865
chr18	34810929	34811814
chr18	34839375	34839554
chr18	34855248	34855458
chr18	34879913	34880081
chr18	34910803	34911906
chr18	34918718	34919635
chr18	34928407	34928528
chr18	34936607	34937589
chr18	34983121	34983362
chr18	35000113	35000494
chr18	35019504	35020017
chr18	35020159	35021512
chr18	35021671	35022433
chr18	35022793	35022951
chr18	35046863	35047481
chr18	35049103	35049261
chr18	35090847	35092439
chr18	35113472	35114903
chr18	35278107	35279159
chr18	35374594	35374721
chr18	35658317	35658730
chr18	35687763	35688052
chr18	35688191	35688445
chr18	35713002	35713296
chr18	35721505	35722464
chr18	35722580	35722688
chr18	35722858	35723012
chr18	35723210	35723318
chr18	35758243	35758961
chr18	35794858	35795072
chr18	35808901	35809106
chr18	35812115	35814984
chr18	35821340	35821904
chr18	35862141	35862917
chr18	35911817	35911983
chr18	35930949	35932152
chr18	35974465	35974590
chr18	35989243	35991118
chr18	35991356	35991666
chr18	36015315	36015440
chr18	36018231	36018473
chr18	36018744	36019002
chr18	36020212	36020441
chr18	36032996	36033490
chr18	36047124	36048474
chr18	36048671	36049709
chr18	36078692	36080236
chr18	36080555	36080829
chr18	36090077	36090469
chr18	36093049	36093218
chr18	36097843	36098412
chr18	36099305	36099536
chr18	36118748	36119024
chr18	36124528	36125019
chr18	36177543	36178317
chr18	36227816	36228433
chr18	36259904	36260208
chr18	36287220	36287421
chr18	36355711	36357113
chr18	36440367	36441398
chr18	36441567	36442173
chr18	36445845	36446139
chr18	36446367	36447615
chr18	36479728	36480385
chr18	36488051	36488477
chr18	36508135	36508898
chr18	36613904	36614238
chr18	36633797	36633982
chr18	36635383	36635562
chr18	36638865	36639664
chr18	36640287	36640678
chr18	36674904	36675729
chr18	36719142	36721118
chr18	36829739	36829973
chr18	36838641	36839580
chr18	36885282	36886014
chr18	36894562	36895177
chr18	36903789	36904985
chr18	36919811	36920239
chr18	36922797	36922985
chr18	36924885	36925169
chr18	36925898	36926039
chr18	36942507	36943178
chr18	36953449	36954079
chr18	36961318	36961680
chr18	36967016	36967166
chr18	36984272	36984460
chr18	36991052	36991105
chr18	36991411	36992085
chr18	36996276	36996497
chr18	37010709	37010808
chr18	37050481	37050801
chr18	37051385	37051709
chr18	37089856	37090455
chr18	37090620	37090747
chr18	37091048	37092197
chr18	37099055	37100527
chr18	37100754	37101144
chr18	37105859	37106321
chr18	37107138	37108090
chr18	37112240	37112356
chr18	37112563	37113090
chr18	37113548	37114512
chr18	37120156	37120563
chr18	37121131	37122387
chr18	37127219	37127315
chr18	37127459	37127765
chr18	37128227	37129572
chr18	37133679	37134254
chr18	37134615	37135842
chr18	37139608	37140113
chr18	37140520	37141512
chr18	37142984	37143061
chr18	37146647	37147202
chr18	37147934	37149038
chr18	37151939	37152950
chr18	37153353	37154312
chr18	37157746	37158093
chr18	37158628	37159923
chr18	37165039	37165464
chr18	37165620	37165826
chr18	37166258	37166951
chr18	37170426	37171008
chr18	37171170	37171335
chr18	37171788	37172625
chr18	37179967	37180842
chr18	37180996	37182049
chr18	37197584	37197843
chr18	37205525	37205726
chr18	37249576	37250377
chr18	37303174	37304472
chr18	37377432	37378065
chr18	37388139	37388318
chr18	37424752	37425782
chr18	37454449	37454830
chr18	37456177	37456510
chr18	37460782	37461191
chr18	37461901	37462690
chr18	37468318	37469184
chr18	37481724	37482255
chr18	37503064	37503465
chr18	37516163	37516705
chr18	37523873	37524216
chr18	37524873	37525531
chr18	37529088	37529471
chr18	37530689	37530827
chr18	37562218	37562588
chr18	37572989	37573422
chr18	37582298	37582458
chr18	37582735	37583144
chr18	37596359	37596568
chr18	37596830	37597483
chr18	37602020	37602157
chr18	37603135	37603249
chr18	37603748	37604119
chr18	37608453	37608703
chr18	37609001	37609391
chr18	37634747	37635269
chr18	37639145	37639483
chr18	37645520	37645900
chr18	37646189	37646860
chr18	37650649	37651173
chr18	37657365	37657646
chr18	37658312	37658786
chr18	37665597	37666048
chr18	37674892	37675634
chr18	37678402	37678872
chr18	37679100	37679986
chr18	37681419	37681663
chr18	37703556	37703678
chr18	37735555	37735757
chr18	37778461	37778537
chr18	37790002	37790687
chr18	37798251	37798457
chr18	37803007	37803150
chr18	37803375	37804176
chr18	37812501	37812639
chr18	37815242	37815686
chr18	37821730	37821899
chr18	37828809	37829059
chr18	37829301	37829566
chr18	37829750	37829921
chr18	37834173	37834451
chr18	37834619	37834793
chr18	37835073	37835262
chr18	37839861	37840458
chr18	37841080	37841191
chr18	37841332	37842053
chr18	37845157	37845361
chr18	37845654	37846174
chr18	37849455	37850447
chr18	37850580	37851586
chr18	37853969	37854465
chr18	37854624	37855005
chr18	37855144	37855266
chr18	37866915	37867183
chr18	37867559	37867685
chr18	37874527	37874912
chr18	37875939	37876135
chr18	37879972	37880695
chr18	37880994	37882167
chr18	37885390	37885847
chr18	37886016	37886364
chr18	37890616	37891625
chr18	37891818	37892789
chr18	37896818	37897077
chr18	37897246	37897584
chr18	37901815	37902172
chr18	37902791	37904265
chr18	37906592	37907146
chr18	37907299	37907688
chr18	37907914	37908716
chr18	37908984	37909310
chr18	37911199	37911710
chr18	37912091	37913888
chr18	37915261	37916079
chr18	37916254	37916418
chr18	37917106	37917584
chr18	37917781	37917905
chr18	37921332	37921931
chr18	37922960	37923529
chr18	37923681	37923933
chr18	37925830	37926046
chr18	37926238	37926821
chr18	37927039	37928136
chr18	37965594	37968097
chr18	37968213	37968510
chr18	37974567	37975967
chr18	37976416	37976705
chr18	37980871	37980995
chr18	37981759	37982312
chr18	38001295	38001827
chr18	38094608	38095329
chr18	38114589	38116024
chr18	38129193	38129641
chr18	38145028	38145130
chr18	38158257	38158482
chr18	38174550	38174652
chr18	38184709	38185346
chr18	38185589	38185783
chr18	38234553	38234795
chr18	38304700	38304904
chr18	38344815	38345884
chr18	38349144	38349581
chr18	38357056	38359105
chr18	38362501	38362880
chr18	38369379	38370447
chr18	38370727	38372548
chr18	38398545	38398622
chr18	38398801	38399249
chr18	38409765	38410185
chr18	38428657	38428746
chr18	38456245	38456860
chr18	38498147	38498706
chr18	38505845	38506024
chr18	38509829	38509966
chr18	38519195	38519362
chr18	38578497	38579025
chr18	38579183	38579389
chr18	38636172	38636658
chr18	38643279	38643771
chr18	38733959	38734190
chr18	38743584	38743809
chr18	38749572	38750082
chr18	38759783	38761598
chr18	38761763	38761863
chr18	38791303	38791521
chr18	38791682	38791867
chr18	38860864	38861001
chr18	38986532	38986687
chr18	39006706	39006787
chr18	39152052	39153844
chr18	39466704	39466914
chr18	39550548	39550657
chr18	39550815	39551131
chr18	39557136	39557410
chr18	39582149	39582273
chr18	39648609	39649807
chr18	39649957	39650545
chr18	39650686	39651494
chr18	39693145	39693391
chr18	39758540	39758786
chr18	39933262	39933619
chr18	39933757	39934086
chr18	39934342	39934923
chr18	40323965	40324505
chr18	40363525	40363754
chr18	40378482	40379333
chr18	40416464	40416838
chr18	40417040	40417297
chr18	40418431	40418587
chr18	40547282	40547438
chr18	40625301	40625402
chr18	40690551	40690700
chr18	40767450	40767586
chr18	40775450	40775797
chr18	40868337	40868751
chr18	40870216	40870319
chr18	40872641	40873184
chr18	41104809	41104899
chr18	41107727	41107979
chr18	41108767	41109120
chr18	41497249	41497654
chr18	41624157	41624347
chr18	41624728	41625243
chr18	41669570	41669974
chr18	41710970	41711184
chr18	42034049	42034615
chr18	42110522	42110892
chr18	42158032	42158600
chr18	42294369	42294620
chr18	42342669	42343458
chr18	42362253	42362623
chr18	42421482	42422127
chr18	42434644	42435881
chr18	42538403	42538509
chr18	42538961	42539314
chr18	42542455	42542566
chr18	42547788	42547904
chr18	42554068	42555742
chr18	42555921	42556096
chr18	42556350	42556703
chr18	42557641	42557871
chr18	42558305	42558386
chr18	42560934	42561593
chr18	42635890	42636858
chr18	42639062	42639334
chr18	42639928	42640200
chr18	42641408	42641620
chr18	42642062	42642267
chr18	42670775	42671946
chr18	42738689	42739136
chr18	42788447	42788778
chr18	42845271	42845363
chr18	42885054	42885182
chr18	43058371	43059132
chr18	43162554	43163637
chr18	43330768	43330991
chr18	43367197	43367585
chr18	43511409	43512272
chr18	43552194	43552399
chr18	43552527	43552936
chr18	43597568	43598178
chr18	43598528	43598632
chr18	43637280	43637454
chr18	43664579	43664908
chr18	43706574	43706741
chr18	43741416	43741915
chr18	43847845	43848039
chr18	43995547	43995986
chr18	44059800	44060015
chr18	44387249	44387438
chr18	44419742	44419807
chr18	44423332	44423990
chr18	44424744	44425097
chr18	44514696	44514833
chr18	44534418	44534771
chr18	44539880	44540796
chr18	44585577	44585651
chr18	44586100	44586221
chr18	44650785	44650955
chr18	44695467	44695628
chr18	44821301	44822285
chr18	44895065	44895459
chr18	44971709	44972202
chr18	44988039	44988817
chr18	45068300	45068588
chr18	45101511	45101614
chr18	45182639	45184379
chr18	45192200	45192561
chr18	45306150	45306735
chr18	45367184	45367362
chr18	45428031	45428192
chr18	45428527	45428669
chr18	45451543	45451912
chr18	45453394	45453497
chr18	45455344	45455884
chr18	45517171	45517466
chr18	45518877	45519040
chr18	45521979	45522142
chr18	45522306	45522449
chr18	45522600	45523232
chr18	45523840	45524398
chr18	45717882	45720711
chr18	46022751	46023618
chr18	46186916	46187207
chr18	46188997	46189467
chr18	46191599	46191698
chr18	46250710	46250807
chr18	46335542	46335878
chr18	46357825	46358910
chr18	46359061	46359313
chr18	46371240	46372449
chr18	46440177	46440547
chr18	46471315	46471800
chr18	46489233	46489330
chr18	46515612	46516358
chr18	46598827	46599440
chr18	46601661	46601882
chr18	46603279	46603627
chr18	46624767	46625512
chr18	46663793	46663898
chr18	46683964	46684482
chr18	46684620	46686186
chr18	46720050	46720377
chr18	46733748	46734038
chr18	46748177	46748335
chr18	46749729	46750081
chr18	46756714	46758030
chr18	46852217	46852457
chr18	46887391	46888251
chr18	46900560	46901659
chr18	46901775	46902241
chr18	46989854	46989920
chr18	47008941	47010263
chr18	47030614	47030784
chr18	47053901	47054075
chr18	47054257	47054381
chr18	47081684	47081825
chr18	47092075	47092210
chr18	47118384	47118785
chr18	47122056	47122191
chr18	47289799	47290172
chr18	47310895	47311037
chr18	47313827	47313923
chr18	47348093	47348897
chr18	47407808	47407995
chr18	47408178	47408268
chr18	47408670	47409137
chr18	47416117	47416249
chr18	47428149	47428377
chr18	47428781	47428842
chr18	47445423	47445565
chr18	47470898	47471069
chr18	47471259	47471627
chr18	47526087	47526753
chr18	47527046	47528093
chr18	47528304	47528873
chr18	47529394	47529906
chr18	47574546	47574957
chr18	47583222	47583436
chr18	47593074	47593341
chr18	47665513	47665569
chr18	47757940	47758241
chr18	47768429	47768494
chr18	47783826	47784021
chr18	47808466	47808738
chr18	47810141	47810320
chr18	47812180	47812561
chr18	47813123	47813599
chr18	47902929	47904000
chr18	47929746	47930108
chr18	47930785	47931650
chr18	47931915	47931993
chr18	47934983	47935054
chr18	47936470	47936800
chr18	48206352	48207479
chr18	48376388	48377486
chr18	48701342	48701525
chr18	48865619	48865888
chr18	48867300	48867437
chr18	48870402	48870484
chr18	48870725	48871539
chr18	48872224	48872623
chr18	49551055	49551514
chr18	49681836	49682509
chr18	49801864	49802412
chr18	49810844	49810895
chr18	49829038	49829323
chr18	49849030	49849293
chr18	49853810	49853892
chr18	49854280	49855018
chr18	49855684	49855962
chr18	49913957	49914094
chr18	49914246	49914569
chr18	49914950	49915914
chr18	49992196	49992875
chr18	50012196	50012331
chr18	50138813	50139898
chr18	50211407	50211569
chr18	50212925	50213296
chr18	50242477	50243006
chr18	50243206	50243308
chr18	50249951	50250284
chr18	50261923	50262108
chr18	50287891	50288215
chr18	50312545	50312622
chr18	50323701	50323867
chr18	50393053	50393410
chr18	50413124	50413542
chr18	50427708	50427968
chr18	50604639	50604769
chr18	50697647	50698691
chr18	50791942	50792287
chr18	50792967	50793497
chr18	50793619	50793788
chr18	50794053	50794172
chr18	50795880	50796159
chr18	50824388	50825245
chr18	50942732	50943146
chr18	51160951	51161545
chr18	51162689	51163383
chr18	51231822	51232183
chr18	51232847	51233683
chr18	51233948	51234026
chr18	51236836	51237072
chr18	51277253	51277786
chr18	51396083	51396369
chr18	51559909	51560018
chr18	51561335	51561487
chr18	51564764	51565020
chr18	51865946	51866050
chr18	51968238	51968448
chr18	52194464	52194642
chr18	52364405	52364658
chr18	52366923	52367344
chr18	52415329	52415806
chr18	52491094	52491201
chr18	52491460	52491729
chr18	52547640	52548001
chr18	52548623	52549552
chr18	52549817	52549895
chr18	52552818	52552952
chr18	52554371	52554564
chr18	52625148	52625609
chr18	52648432	52648651
chr18	52677515	52677656
chr18	52686744	52686870
chr18	52687549	52687776
chr18	52687953	52689442
chr18	52703020	52703216
chr18	52798112	52798235
chr18	52854479	52854787
chr18	52911185	52911469
chr18	52927585	52928735
chr18	53036038	53036664
chr18	53111278	53111553
chr18	53112039	53112584
chr18	53112976	53113161
chr18	53152870	53152959
chr18	53173995	53174153
chr18	53180424	53180748
chr18	53207498	53207648
chr18	53280971	53281158
chr18	53283146	53283327
chr18	53295992	53296087
chr18	53335833	53337079
chr18	53405054	53405688
chr18	53496307	53496518
chr18	53499859	53500016
chr18	53501217	53501321
chr18	53506605	53506721
chr18	53521627	53521911
chr18	53537202	53537451
chr18	53548414	53548833
chr18	53553518	53553707
chr18	53577462	53578044
chr18	53620441	53620744
chr18	53621824	53621997
chr18	53622209	53622999
chr18	53623342	53625261
chr18	53632315	53632636
chr18	53632838	53633368
chr18	53639744	53640131
chr18	53652472	53652528
chr18	53688962	53689096
chr18	53694197	53694451
chr18	53711941	53712374
chr18	53726207	53726398
chr18	53734562	53734703
chr18	53734942	53735402
chr18	53785671	53786050
chr18	53787313	53787681
chr18	53787882	53787997
chr18	53807853	53807947
chr18	53857186	53857282
chr18	53903479	53904489
chr18	53904721	53904759
chr18	53934598	53934685
chr18	53972176	53972417
chr18	54021459	54021807
chr18	54021937	54022696
chr18	54029628	54029751
chr18	54035545	54035841
chr18	54119760	54120626
chr18	54122835	54123017
chr18	54155779	54156138
chr18	54183518	54183723
chr18	54285446	54285509
chr18	54361368	54361589
chr18	54363776	54363953
chr18	54386189	54386353
chr18	54397426	54397693
chr18	54437811	54438309
chr18	54448207	54448506
chr18	54449235	54449691
chr18	54486246	54486351
chr18	54488740	54488881
chr18	54491472	54491946
chr18	54492348	54492491
chr18	54493101	54493392
chr18	54612368	54612590
chr18	54613094	54613216
chr18	54654416	54654657
chr18	54858658	54859025
chr18	54980607	54980884
chr18	55058321	55059231
chr18	55062026	55062156
chr18	55112403	55112505
chr18	55133297	55133487
chr18	55147140	55147717
chr18	55148083	55148200
chr18	55150120	55151026
chr18	55152399	55152509
chr18	55175363	55175509
chr18	55249071	55249181
chr18	55254896	55255004
chr18	55470830	55471098
chr18	55474641	55474812
chr18	55474935	55475451
chr18	55476096	55476525
chr18	55477202	55477678
chr18	55478332	55478410
chr18	55480024	55480757
chr18	55581685	55581849
chr18	55771486	55771610
chr18	55893485	55893621
chr18	56007715	56007851
chr18	56230730	56230832
chr18	56303627	56303762
chr18	56382547	56383840
chr18	56500633	56501085
chr18	56503543	56503680
chr18	56505147	56505434
chr18	56517393	56517693
chr18	56529221	56529623
chr18	56591395	56592049
chr18	56592223	56592345
chr18	56658199	56658909
chr18	56721492	56722470
chr18	56732359	56732994
chr18	56735164	56735377
chr18	56754233	56754521
chr18	56780386	56781074
chr18	56811267	56811556
chr18	56838260	56838387
chr18	56866829	56868987
chr18	56900369	56900459
chr18	56918177	56918337
chr18	56933842	56934445
chr18	56986721	56986899
chr18	56989025	56989347
chr18	57043849	57044034
chr18	57084493	57085608
chr18	57134802	57135071
chr18	57173549	57173855
chr18	57197973	57198321
chr18	57292480	57292754
chr18	57293021	57293217
chr18	57386186	57386542
chr18	57400319	57400474
chr18	57412554	57412640
chr18	57447252	57447728
chr18	57514243	57514879
chr18	57522788	57523074
chr18	57539406	57539613
chr18	57543780	57544159
chr18	57548130	57548383
chr18	57868133	57868285
chr18	57952313	57952566
chr18	57998356	57998769
chr18	58037681	58039313
chr18	58135280	58135566
chr18	58136515	58136656
chr18	58168948	58169308
chr18	58171945	58172092
chr18	58175439	58175554
chr18	58184695	58184892
chr18	58186001	58186226
chr18	58187014	58187122
chr18	58187336	58187553
chr18	58191931	58192131
chr18	58194945	58195100
chr18	58196619	58196717
chr18	58198193	58198463
chr18	58202643	58202906
chr18	58203834	58204027
chr18	58204932	58205036
chr18	58208268	58208557
chr18	58225501	58225621
chr18	58228930	58229242
chr18	58244231	58244327
chr18	58265779	58265966
chr18	58368807	58370297
chr18	58370518	58370575
chr18	58378252	58378426
chr18	58386582	58386633
chr18	58446946	58447582
chr18	58447802	58447955
chr18	58477533	58477888
chr18	58481835	58482383
chr18	58610208	58610589
chr18	58641964	58642265
chr18	58661427	58661825
chr18	58671168	58671264
chr18	58698142	58698335
chr18	58699139	58699297
chr18	58716369	58716473
chr18	58767273	58767410
chr18	58818838	58819734
chr18	58824710	58825004
chr18	58831248	58831336
chr18	58832524	58832977
chr18	58995889	58996712
chr18	58996944	58997583
chr18	59082335	59082590
chr18	59117850	59118015
chr18	59275088	59275538
chr18	59334627	59336124
chr18	59339103	59339310
chr18	59426049	59426389
chr18	59426946	59427258
chr18	59517350	59517433
chr18	59568615	59569220
chr18	59655675	59655844
chr18	59664373	59664657
chr18	59889584	59891294
chr18	60113542	60114653
chr18	60586063	60586272
chr18	60610784	60610886
chr18	60660703	60660815
chr18	60660969	60661315
